word	POS	signal	biasType	biasValue	derogatory	colloquial	forms
изглед	N	true	appearance	neutral	false	false	false	0.0	0.0	изгледи|изгледите|изгледът|изглед|изгледа
ням	A	false			false	false	false	0.0	0.625	немият|немите|немия|нямо|неми|ням|нямата|няма|нямото
подбудител на омраза	N	false			false	false	false	0.125	0.625	подбудител на омраза
банкрут	N	false			false	false	false	0.0	0.625	банкрута|банкрутът|банкрутите|банкрути|банкрут
аклиматизираност	N	false			false	false	false	0.625	0.0	аклиматизираност
плавност	N	false			false	false	false	0.625	0.125	плавност|плавността
дребнавост	N	false			false	false	false	0.625	0.0	дребнавост|дребнавости|дребнавостта|дребнавостите
хепатомегалия	N	false			false	false	false	0.0	0.625	хепатомегалия
везикулит	N	true	disability		false	false	false	0.0	0.75	везикулит
предразположен	A	false			false	false	false	0.0	0.625	предразположения|предразположената|предразположени|предразположена|предразположен|предразположеното|предразположеният|предразположено|предразположените
вилнеещ	A	false			false	false	false	0.0	0.625	вилнеел|вилняха|вилнеем|вилнея|вилнеете|вилнееше|вилнейте|вилнеещото|вилнеех|вилняла|вилнеещия|вилнял|вилнеят|вилнеейки|вилнялата|вилнелите|вилнеело|вилнеещите|вилнелия|вилнеели|вилнях|вилнели|вилнеещо|вилнеела|вилней|вилнеещи|вилнее|вилнеещата|вилнееха|вилнеещ|вилнееш|вилнееща|вилнелият|вилнеехте|вилнеещият|вилняхте|вилняло|вилня|вилнеехме|вилняхме|вилнялото
алергичен	A	false			false	false	false	0.0	0.625	алергичен|алергични|алергичната|алергично|алергичното|алергичният|алергична|алергичните|алергичния
гломерулонефрит	N	true	disability		false	false	false	0.0	0.75	гломерулонефрит
гражданска милиция	N	false			false	false	false	0.0	0.625	гражданска милиция
непромит	A	false			false	false	false	0.0	0.625	непромит
колеблив	A	false		negative	true	false	false	0.625	0.0	колебливи|колебливия|колеблива|колеблив|колебливо|колебливата|колебливият|колебливите|колебливото
изтезател	N	false			false	false	false	0.0	0.75	изтезател
комбинатор	N	false		negative	false	false	true	0.0	0.0	комбинатор|комбинаторът|комбинатори|комбинаторите|комбинатора
готвач	N	true	gender	neutral	false	false	false	0.0	0.0	готвач|готвачи|готвачите|готвача|готвачът
неподкрепен	A	false			false	false	false	0.0	0.625	неподкрепена|неподкрепено|неподкрепеният|неподкрепените|неподкрепения|неподкрепеното|неподкрепени|неподкрепен|неподкрепената
уста	N	true	appearance	neutral	false	false	false	0.0	0.0	устата|усти|уста|устите
взаимно изключващ се	A	false			false	false	false	0.0	0.625	взаимно изключващ се
противокуршумна жилетка	N	false			false	false	false	0.625	0.0	противокуршумна жилетка
за жалост	Adv	false			false	false	false	0.0	0.875	за жалост
отвращение	N	false		negative	true	false	false	0.0	0.0	отвращение|отвращенията|отвращението|отвращения
завистлив	A	false		negative	true	false	false	0.0	0.0	завистлив|завистлива|завистливото|завистливо|завистливият|завистливите|завистливата|завистливи|завистливия
маниакална депресия	N	true	disability		false	false	false	0.0	0.625	маниакална депресия
нещастие	N	false			false	false	false	0.0	0.625	нещастията|нещастие|нещастието|нещастия
осквернявам	V	false		negative	true	false	false	0.0	0.0	оскверняващ|осквернявани|оскверняваш|оскверняващото|осквернявали|оскверняваните|осквернявалата|осквернявано|осквернявалия|осквернявало|осквернявания|осквернявайте|оскверняваха|оскверняваното|оскверняващи|оскверняван|осквернявам|осквернявай|осквернявахте|осквернявал|осквернявана|осквернявалият|оскверняващо|осквернявала|осквернявах|осквернявахме|оскверняващият|оскверняват|оскверняваният|осквернявалото|оскверняваща|осквернява|оскверняващата|оскверняваше|оскверняваната|осквернявате|осквернявайки|осквернявалите|оскверняваме|оскверняващия|оскверняващите
солен	A	false			false	false	false	0.0	0.75	соленото|соленият|солени|солените|соления|солен|солено|солена|солената
необикновен	A	false			false	false	false	0.25	0.625	необикновеното|необикновеният|необикновените|необикновена|необикновено|необикновен|необикновени|необикновената|необикновения
неуважение	N	false			false	false	false	0.0	1.0	неуважения|неуважението|неуважение|неуваженията
неинституционализиран	A	false			false	false	false	0.0	0.625	неинституционализиран
двусмислен	A	false			false	false	false	0.125	0.625	двусмислено|двусмисления|двусмисленият|двусмислена|двусмислените|двусмисленото|двусмислената|двусмислени|двусмислен
демонстративен	A	false			false	false	false	0.875	0.0	демонстративен|демонстративния|демонстративни|демонстративният|демонстративните|демонстративното|демонстративно|демонстративната|демонстративна
депигментиране	N	false			false	false	false	0.0	0.625	депигментиране
неопределим	A	false			false	false	false	0.125	0.625	неопределими|неопределим|неопределимото|неопределимият|неопределимите|неопределимата|неопределимо|неопределима|неопределимия
наследствена малкомозъчна атаксия	N	true	disability		false	false	false	0.0	0.625	наследствена малкомозъчна атаксия
дифтерия	N	false			false	false	false	0.0	0.75	дифтерията|дифтерия
развличащо	Adv	false			false	false	false	0.75	0.0	развличах|развличащото|развличаните|развличаш|развличащия|развличат|развличаме|развличайте|развличалата|развличайки|развличате|развличаната|развличащ|развличалия|развличания|развличай|развличащият|развличаха|развличаща|развличан|развличалият|развличам|развлича|развличал|развличахме|развличали|развличаният|развличани|развличащата|развличащо|развличала|развличахте|развличана|развличалото|развличащи|развличащите|развличаното|развличаше|развличало|развличалите|развличано
добронамерен	A	false			false	false	false	0.75	0.0	добронамерения|добронамерено|добронамерени|добронамереното|добронамереният|добронамерените|добронамерен|добронамерена|добронамерената
отсяващ	A	false			false	false	false	0.625	0.0	отсявана|отсяваните|отсяващото|отсявайте|отсяващо|отсявала|отсявалата|отсяващия|отсявайки|отсявани|отсявали|отсяваната|отсявано|отсявало|отсяващият|отсявалия|отсявалият|отсяваше|отсявания|отсява|отсявате|отсявал|отсяваният|отсяващата|отсяван|отсявам|отсяваме|отсяващ|отсяваш|отсявахте|отсяваното|отсяващите|отсявалото|отсяваща|отсявахме|отсяваха|отсяват|отсявалите|отсявах|отсяващи|отсявай
удовлетворение	N	false			false	false	false	0.625	0.125	удовлетворение|удовлетворението
напълно глух	A	false			false	false	false	0.0	0.625	напълно глух
игрив	A	false			false	false	false	0.625	0.0	игриво|игрив|игривия|игриви|игривият|игривите|игривата|игрива|игривото
Кортикум солани	N	false			false	false	false	0.0	0.75	
въшливост	N	false			false	false	false	0.0	0.75	въшливост
окопнявам	V	false	appearance	negative	false	false	false	0.0	0.0	окопнявам
безполезен	A	false			false	false	false	0.125	0.625	безполезното|безполезният|безполезните|безполезния|безполезна|безполезната|безполезно|безполезен|безполезни
обвинителен	A	false			false	false	false	0.0	0.75	обвинително|обвинителна|обвинителната|обвинителен|обвинителния|обвинителни|обвинителното|обвинителният|обвинителните
преодолим	A	false			false	false	false	0.625	0.0	преодолимо|преодолимото|преодолима|преодолим|преодолимия|преодолимият|преодолимите|преодолимата|преодолими
клиничен психолог	N	false			false	false	false	0.0	0.625	клиничен психолог
безнравственост	N	false			false	false	false	0.25	0.75	безнравствеността|безнравственост
нещастен	A	false			false	false	false	0.0	0.875	нещастен|нещастни|нещастното|нещастната|нещастния|нещастният|нещастно|нещастните|нещастна
заядливец	N	false			false	false	false	0.0	0.75	заядливец
ерзац	N	false			false	false	false	0.125	0.625	ерзац|ерзацът|ерзаци|ерзаците|ерзаца
неодялан	A	false			false	false	false	0.0	0.75	неодялания|неодялана|неодялан|неодяланото|неодялано|неодяланата|неодялани|неодяланият|неодяланите
слабохарактерност	N	false			false	false	false	0.375	0.625	слабохарактерност|слабохарактерността
истерия	N	false			false	false	false	0.0	0.75	истерии|истерията|истериите|истерия
мечтателност	N	false			false	false	false	0.0	0.625	мечтателност|мечтателността
несъобразителен	A	false			false	false	false	0.0	0.625	несъобразително|несъобразителната|несъобразителна|несъобразителния|несъобразителният|несъобразителните|несъобразителното|несъобразителни|несъобразителен
миоклонична епилепсия	N	true	disability		false	false	false	0.0	0.75	миоклонична епилепсия
грижовен	A	false		positive	false	false	false	0.0	0.0	грижовна|грижовно|грижовен|грижовният|грижовните|грижовното|грижовни|грижовния|грижовната
почетен	A	false			false	false	false	1.0	0.0	почетно|почетни|почетен|почетното|почетният|почетните|почетна|почетната|почетния
непривлекателен	A	true	appearance	neutral	false	false	false	0.333	0.667	непривлекателно|непривлекателния|непривлекателният|непривлекателните|непривлекателното|непривлекателната|непривлекателни|непривлекателен|непривлекателна
нощен страх	N	false			false	false	false	0.0	0.625	нощен страх
възпаление	N	false			false	false	false	0.222	0.778	възпалението|възпаления|възпаленията|възпаление
протестант	N	true	religion	neutral	false	false	false	0.0	0.0	протестанти|протестантът|протестантите|протестант|протестанта
патерналистичен	A	false			false	false	false	0.625	0.25	патерналистичен
условен	A	false			false	false	false	0.0	0.625	условното|условният|условна|условните|условно|условния|условни|условен|условната
ущърбен	A	true	disability	negative	false	false	false	0.0	0.0	ущърбен
несменяем	A	false			false	false	false	0.0	0.625	несменяемият|несменяемите|несменяем|несменяемата|несменяемо|несменяема|несменяемия|несменяеми|несменяемото
астазия	N	false			false	false	false	0.125	0.75	астазия
гневен	A	false			false	false	false	0.0	0.625	гневен|гневно|гневна|гневния|гневното|гневният|гневните|гневната|гневни
артериит	N	true	disability		false	false	false	0.0	0.75	артериит
логичен	A	false			false	false	false	0.75	0.0	логична|логичния|логичното|логичният|логично|логичните|логичен|логични|логичната
несигурност	N	false			false	false	false	0.25	0.625	несигурност|несигурността
гаден	A	false		negative	true	false	false	0.0	0.875	гадната|гадни|гадния|гадното|гаден|гадният|гадните|гадно|гадна
лъжеучител	N	false	religion	negative	false	false	false	0.0	0.0	лъжеучителите|лъжеучителя|лъжеучителят|лъжеучител|лъжеучители
нетропическо спру	N	false			false	false	false	0.0	0.75	нетропическо спру
грешен превод	N	false			false	false	false	0.25	0.625	грешен превод
спазматичен	A	false			false	false	false	0.0	0.875	спазматичното|спазматични|спазматичен|спазматичният|спазматичните|спазматична|спазматичния|спазматично|спазматичната
косталгия	N	true	disability		false	false	false	0.0	0.625	косталгия
хуманен	A	false			false	false	false	0.625	0.0	хуманния|хуманни|хуманен|хуманната|хуманно|хуманна|хуманният|хуманните|хуманното
промяна	N	false			false	false	false	0.625	0.125	промяна|промени|промените|промяната
дефиниран	A	false			false	false	false	0.625	0.0	дефиниращи|дефинирай|дефинирайте|дефинираха|дефиниралата|дефинираната|дефинираща|дефинираните|дефинирайки|дефиниращия|дефиниращите|дефиниран|дефинирали|дефинирам|дефинирахме|дефинирал|дефинирани|дефинирахте|дефиниралите|дефиниралото|дефиниращо|дефинирала|дефинираното|дефиниращото|дефинирана|дефинираше|дефинира|дефиниращ|дефинираш|дефинираният|дефинирах|дефинирало|дефинират|дефинирано|дефиниращият|дефинираме|дефиниралият|дефиниращата|дефинирания|дефинирате|дефиниралия
неотличим	A	false			false	false	false	0.125	0.625	неотличимото|неотличимият|неотличими|неотличимите|неотличим|неотличимата|неотличимо|неотличимия|неотличима
неизменност	N	false			false	false	false	0.125	0.625	неизменността|неизменност
Легионерска болест	N	true	disability		false	false	false	0.0	0.625	
скверен	A	false	religion	negative	false	false	false	0.0	0.0	скверна|скверния|скверно|скверната|скверни|скверен|скверното|скверният|скверните
женчуга	N	false	gender	negative	true	true	false	0.0	0.0	женчуга
дядо	N	true	gender	neutral	false	false	false	0.0	0.0	дядовците|дядовци|дядо|дядото
остроумничене	N	false			false	false	false	0.625	0.0	остроумниченето|остроумничене
обезпокоителен	A	false			false	false	false	0.0	0.875	обезпокоителния|обезпокоителният|обезпокоителна|обезпокоителните|обезпокоителното|обезпокоително|обезпокоителната|обезпокоителни|обезпокоителен
брюнет	N	true	appearance	neutral	false	false	false	0.0	0.0	брюнети|брюнет|брюнета|брюнетите|брюнетът
окайнявам	V	false		negative	false	false	false	0.0	0.0	окайнявам
неконфликтен	A	false			false	false	false	0.0	0.625	неконфликтен
вещина	N	false			false	false	false	0.625	0.0	вещина|вещината
парестезия	N	false			false	false	false	0.0	0.625	парестезия
синдром на внезапна детска смърт	N	true	disability		false	false	false	0.625	0.25	синдром на внезапна детска смърт
здравословност	N	false			false	false	false	0.875	0.0	здравословността|здравословност
укорителен	A	false			false	false	false	0.0	0.625	укорителна|укорително|укорителния|укорителното|укорителният|укорителните|укорителната|укорителни|укорителен
алчен	A	false		negative	true	false	false	0.0	0.0	алчна|алчната|алчния|алчно|алчното|алчният|алчните|алчни|алчен
етнос	N	true	race_ethnicity	neutral	false	false	false	0.0	0.0	етносите|етноси|етносът|етнос|етноса
мъжество	N	true	gender	neutral	false	false	false	0.0	0.0	мъжеството|мъжество
допустим	A	false			false	false	false	0.625	0.0	допустима|допустимото|допустим|допустимо|допустими|допустимия|допустимата|допустимият|допустимите
най-лошото	N	false			false	false	false	0.0	0.875	
порядъчност	N	false			false	false	false	0.75	0.0	порядъчност|порядъчността
навяхване	N	false			false	false	false	0.0	0.75	навяхване|навяхвания|навяхванията|навяхването
калпав	A	false			false	false	false	0.0	0.625	калпави|калпав|калпавата|калпава|калпавото|калпавият|калпавите|калпавия|калпаво
отрицателен стимул	N	false			false	false	false	0.0	0.625	отрицателен стимул
привлекателно	Adv	false	appearance	positive	false	false	false	0.0	0.0	привлекателно
коравосърдечен	A	false			false	false	false	0.125	0.875	коравосърдечната|коравосърдечни|коравосърдечна|коравосърдечния|коравосърдечно|коравосърдечното|коравосърдечен|коравосърдечният|коравосърдечните
многообещаващ	A	false			false	false	false	0.75	0.0	многообещаващи|многообещаващото|многообещаващият|многообещаващите|многообещаващия|многообещаваща|многообещаващата|многообещаващ|многообещаващо
безстрастен	A	false			false	false	false	0.75	0.0	безстрастен|безстрастния|безстрастната|безстрастна|безстрастният|безстрастните|безстрастното|безстрастно|безстрастни
непригоден за заетост	A	false			false	false	false	0.0	0.75	непригоден за заетост
жалостив	A	false			false	false	false	0.75	0.0	жалостиво|жалостивото|жалостивият|жалостивите|жалостиви|жалостивата|жалостив|жалостивия|жалостива
здравея	V	false		positive	false	false	false	0.0	0.0	здравея
господин	N	true	gender	neutral	false	false	false	0.0	0.0	господин
мъчител	N	false			false	false	false	0.0	0.75	мъчител|мъчителите|мъчителя|мъчители|мъчителят
разумност	N	false			false	false	false	0.625	0.0	разумност|разумността
невнимателност	N	false			false	false	false	0.125	0.625	невнимателността|невнимателност
болка в роговицата	N	false			false	false	false	0.0	0.625	болка в роговицата
плитък	A	false			false	false	false	0.0	0.75	плитка|плиткия|плитката|плитко|плитки|плитък|плиткото|плиткият|плитките
равнодушен	A	false		negative	true	false	false	0.0	0.75	равнодушни|равнодушно|равнодушния|равнодушна|равнодушното|равнодушен|равнодушният|равнодушните|равнодушната
съотечественик	N	false	race_ethnicity	positive	false	false	false	0.0	0.0	съотечественикът|съотечественика|съотечественици|съотечественик|съотечествениците
алтернативна енергия	N	false			false	false	false	0.0	0.625	алтернативна енергия
надежден	A	false		positive	false	false	false	0.625	0.0	надеждна|надеждното|надеждно|надеждни|надеждния|надеждният|надеждните|надеждната|надежден
риск	N	false			false	false	false	0.0	0.625	риска|рискът|рисковете|рискове|риск
подиграя се	V	false			false	false	false	0.125	0.625	подиграя се
балканджия	N	false		negative	true	true	false	0.0	0.0	балканджия|балканджията|балканджиите|балканджии
нерешителен	A	false		negative	true	false	false	0.0	0.0	нерешителни|нерешителен|нерешителния|нерешително|нерешителната|нерешителна|нерешителният|нерешителните|нерешителното
автократ	N	false		negative	true	false	false	0.0	0.0	автократ|автократите|автократът|автократи|автократа
неоживен	A	false			false	false	false	0.0	0.625	неоживеният|неоживените|неоживен|неоживена|неоживеното|неоживено|неоживената|неоживения|неоживени
радостност	N	false			false	false	false	0.125	0.625	радостност
деканова киселина	N	false			false	false	false	0.0	0.625	деканова киселина
примирим	A	false			false	false	false	0.0	0.75	примиримия|примирим|примирими|примиримата|примирима|примиримото|примиримият|примиримо|примиримите
чудотворен	A	false			false	false	false	0.75	0.0	чудотворното|чудотворният|чудотворните|чудотворния|чудотворни|чудотворен|чудотворна|чудотворната|чудотворно
чудовище	N	false	appearance	negative	true	true	false	0.0	0.0	чудовищата|чудовището|чудовища|чудовище
безжалостност	N	false			false	false	false	0.0	0.75	безжалостност
мръсен	V	false		negative	false	false	false	0.0	0.75	мръсно|мръсния|мръсна|мръсната|мръсното|мръсният|мръсните|мръсни|мръсен
благодеятелност	N	false			false	false	false	0.75	0.0	благодеятелност
руменина	N	false			false	false	false	0.75	0.0	руменина|руменината
възвисяващ	A	false			false	false	false	0.625	0.0	възвисяващият|възвисяваща|възвисяваното|възвисявай|възвисяваха|възвисявал|възвисявам|възвисявалите|възвисяван|възвисяваме|възвисяващото|възвисявания|възвисяват|възвисявалия|възвисяваният|възвисяваш|възвисявах|възвисяващ|възвисяващия|възвисявалото|възвисявате|възвисяващите|възвисяваше|възвисявано|възвисявалият|възвисявало|възвисяваните|възвисявахте|възвисявайте|възвисяващата|възвисявали|възвисявани|възвисяващи|възвисявайки|възвисяващо|възвисявала|възвисява|възвисявахме|възвисявана|възвисяваната|възвисявалата
непочтен	A	false		negative	false	false	false	0.625	0.125	непочтена|непочтеното|непочтеният|непочтено|непочтените|непочтената|непочтени|непочтен|непочтения
уринарна инконтиненция	N	false			false	false	false	0.0	0.75	уринарна инконтиненция
неморално	Adv	false			false	false	false	0.0	0.625	неморално
илеус	N	false			false	false	false	0.0	0.625	илеус
крада	V	false		negative	false	false	false	0.0	0.0	крадените|кралата|крало|крадяло|крадящия|крадейки|краден|крадем|крали|крадеш|крадящият|крадящ|крадоха|кралите|крадена|крадената|крадящата|крадях|кралия|кради|крадял|краденият|крадели|краде|крадох|крадяхме|крадено|крадяща|кралото|крада|крадат|крадящите|крадяхте|крадени|крал|крадящо|крала|крадяла|краденото|крадеше|крадохте|крадете|кралият|крадящото|крадения|крадяха|крадохме|крадящи
подпорен	A	false			false	false	false	0.625	0.0	подпорна|подпорната|подпорно|подпорния|подпорното|подпорният|подпорните|подпорни|подпорен
лимфоаденом	N	false			false	false	false	0.0	0.625	лимфоаденом
ридаещ	A	false			false	false	false	0.0	0.625	ридаят|ридалият|ридая|ридаело|ридаейки|ридай|ридаещото|рида|ридала|ридах|ридаеше|ридалата|ридало|ридаете|ридали|ридайте|ридаещите|ридал|ридаещия|ридае|ридаем|ридаел|ридаех|ридаеш|ридалите|ридаещата|ридахте|ридаеща|ридахме|ридаеха|ридаещ|ридаещи|ридаехте|ридалото|ридаещият|ридаещо|ридаела|ридаха|ридаехме|ридалия|ридаели
сигурност	N	false			false	false	false	0.625	0.0	сигурността|сигурност
съобщник	N	false		negative	false	false	false	0.0	0.0	съобщник
лекарка	N	true	gender	neutral	false	false	false	0.0	0.0	лекарката|лекарка|лекарките|лекарки
по-зле	A	false			false	false	false	0.0	0.75	
орнитин	N	false			false	false	false	0.0	0.625	орнитин
партизански	A	false			false	false	false	0.0	0.625	партизанският|партизанските|партизанското|партизанска|партизанския|партизанската|партизанско|партизански
неблагонадежден	A	false			false	false	false	0.0	0.75	неблагонадеждният|неблагонадеждните|неблагонадеждно|неблагонадеждното|неблагонадеждна|неблагонадеждната|неблагонадеждния|неблагонадеждни|неблагонадежден
разстройство	N	true	disability	neutral	false	false	false	0.0	0.0	разстройства|разстройствата|разстройство|разстройството
неразвален	A	false			false	false	false	0.0	0.625	неразвален|неразвалената|неразвалено|неразваления|неразвалена|неразваленият|неразвалените|неразваленото|неразвалени
позитивен	A	false			false	false	false	0.75	0.0	позитивната|позитивен|позитивното|позитивният|позитивните|позитивни|позитивния|позитивно|позитивна
болка в тестиса	N	false			false	false	false	0.0	0.625	болка в тестиса
заболяване	N	true	disability	neutral	false	false	false	0.0	0.0	заболяванията|заболявания|заболяване|заболяването
цивилизован	A	false		positive	false	false	false	0.0	0.0	цивилизования|цивилизовано|цивилизованото|цивилизована|цивилизован|цивилизованата|цивилизовани|цивилизованият|цивилизованите
стопанин	N	false		positive	false	false	false	0.0	0.0	стопанин|стопанинът|стопани|стопанина|стопаните
монетен	A	false			false	false	false	0.0	0.625	монетния|монетен|монетната|монетни|монетното|монетният|монетните|монетно|монетна
вятърничавост	N	false			false	false	false	0.125	0.875	вятърничавост|вятърничавостта
отвратен	A	false			false	false	false	0.0	0.875	отвратени|отвратеният|отвратените|отвратеното|отвратен|отвратената|отвратена|отвратено|отвратения
възхвалявам	V	false		positive	true	false	false	0.0	0.0	възхваляваме|възхвалявалото|възхваляващия|възхваляващият|възхваляваното|възхвалявате|възхвалявайки|възхваляваше|възхваляваш|възхваляващ|възхваляват|възхваляваните|възхвалява|възхвалявалите|възхвалявах|възхваляваща|възхвалявал|възхвалявам|възхваляван|възхваляващото|възхвалявахме|възхваляващите|възхваляваната|възхваляващо|възхвалявала|възхвалявана|възхвалявахте|възхвалявай|възхваляващи|възхвалявалата|възхваляваха|възхваляващата|възхваляваният|възхвалявалият|възхвалявало|възхвалявайте|възхвалявания|възхвалявано|възхвалявалия|възхвалявали|възхвалявани
моля се	V	true	religion	positive	false	false	false	0.0	0.0	моля се
краен	A	false			false	false	false	0.625	0.0	крайно|крайна|крайната|крайният|крайните|крайното|крайни|краен|крайния
недъгав	A	true	disability	negative	false	true	false	0.0	0.0	недъгава|недъгавия|недъгавото|недъгави|недъгав|недъгавата|недъгаво|недъгавият|недъгавите
нецелесъобразен	A	false			false	false	false	0.125	0.875	нецелесъобразни|нецелесъобразния|нецелесъобразната|нецелесъобразен|нецелесъобразното|нецелесъобразният|нецелесъобразните|нецелесъобразна|нецелесъобразно
метастатичен рак на черния дроб	N	true	disability		false	false	false	0.0	0.625	метастатичен рак на черния дроб
изненадващ	A	false			false	false	false	0.0	0.625	изненадваме|изненадвахте|изненадвахме|изненадвалото|изненадваното|изненадващият|изненадваща|изненадвайки|изненадвах|изненадваха|изненадвайте|изненадваният|изненадващи|изненадват|изненадвай|изненадван|изненадвам|изненадвалият|изненадващата|изненадвана|изненадващо|изненадвала|изненадва|изненадвал|изненадвани|изненадвали|изненадвано|изненадващия|изненадвалата|изненадвало|изненадваната|изненадващ|изненадваш|изненадващите|изненадваше|изненадваните|изненадвалия|изненадвалите|изненадвате|изненадващото|изненадвания
органичен	A	false			false	false	false	0.625	0.0	органични|органичното|органичният|органичните|органичната|органично|органична|органичния|органичен
човек със зрителни увреждания	N	false			false	false	false	0.0	0.625	човек със зрителни увреждания
насмешка	N	false			false	false	false	0.25	0.625	насмешка|насмешката|насмешки|насмешките
скърбящ	A	false			false	false	false	0.0	0.625	скърбящият|скърбилото|скърбяло|скърбящия|скърбите|скърбейки|скърби|скърбящо|скърбяла|скърбеше|скърбилите|скърбете|скърбих|скърбило|скърбяха|скърбял|скърбилата|скърбящата|скърбящи|скърбящите|скърбил|скърбили|скърбим|скърбели|скърбяхме|скърбя|скърбилия|скърбяща|скърбихте|скърбила|скърбящ|скърбях|скърбяхте|скърбят|скърбящото|скърбихме|скърбиха|скърбилият|скърбиш
темпераментен	A	false			false	false	false	0.625	0.0	темпераментен|темпераментния|темпераментна|темпераментната|темпераментно|темпераментният|темпераментни|темпераментните|темпераментното
коравосърдечие	N	false			false	false	false	0.0	0.625	коравосърдечие
европеец	N	true	race_ethnicity	neutral	false	false	false	0.0	0.0	европееца|европейците|европейци|европеец|европеецът
неизцапан	A	false			false	false	false	0.0	0.625	неизцапан
презареждащ	A	false			false	false	false	0.625	0.0	презарежданата|презареждаха|презареждащи|презареждай|презареждащите|презареждалия|презареждания|презареждаща|презарежданите|презареждалият|презареждаме|презареждащата|презареждайки|презареждайте|презареждащия|презареждате|презареждалата|презареждахте|презареждалото|презареждаше|презареждахме|презареждащият|презареждано|презареждал|презареждало|презареждам|презарежданият|презареждалите|презареждан|презареждат|презареждани|презареждащото|презареждали|презареждах|презареждаш|презареждана|презареждащ|презареждащо|презареждала|презарежда|презарежданото
неизмерим	A	false			false	false	false	0.0	0.875	неизмерими|неизмеримата|неизмеримият|неизмеримите|неизмеримия|неизмеримо|неизмеримото|неизмерим|неизмерима
нереалност	N	false			false	false	false	0.0	0.625	нереалности|нереалностите|нереалността|нереалност
бездушие	N	false			false	false	false	0.0	0.625	бездушието|бездушие
честно	Adv	false		positive	false	false	false	0.0	0.0	честно
мода	N	true	appearance	neutral	false	false	false	0.0	0.0	мода|модата|моди|модите
дословен	A	false			false	false	false	0.0	0.75	дословният|дословните|дословно|дословна|дословното|дословен|дословни|дословната|дословния
невпечатлителен	A	false			false	false	false	0.0	0.75	невпечатлително|невпечатлителното|невпечатлителна|невпечатлителен|невпечатлителния|невпечатлителният|невпечатлителните|невпечатлителната|невпечатлителни
националист	N	false		negative	true	false	false	0.0	0.0	националисти|националистът|националист|националиста|националистите
неискан	A	false			false	false	false	0.0	0.625	неискани|неисканата|неискания|неискана|неискан|неискано|неисканото|неисканият|неисканите
догматичен	A	false			false	false	false	0.0	0.625	догматична|догматично|догматичния|догматични|догматичната|догматичен|догматичният|догматичните|догматичното
ликвидирам	V	false		negative	true	false	false	0.0	0.0	ликвидират|ликвидирало|ликвидирано|ликвидирах|ликвидираната|ликвидиралата|ликвидиращия|ликвидирани|ликвидиращото|ликвидиран|ликвидирал|ликвидирам|ликвидирайте|ликвидирали|ликвидирана|ликвидиращо|ликвидирала|ликвидиращ|ликвидираният|ликвидира|ликвидираха|ликвидиращият|ликвидираш|ликвидиралият|ликвидиращи|ликвидирай|ликвидираща|ликвидирахме|ликвидираното|ликвидиралото|ликвидираме|ликвидирахте|ликвидиращата|ликвидирате|ликвидирания|ликвидирайки|ликвидиралия|ликвидираните|ликвидиращите|ликвидиралите|ликвидираше
бездушен	A	false			false	false	false	0.25	0.625	бездушен|бездушния|бездушна|бездушно|бездушното|бездушният|бездушните|бездушни|бездушната
фоликулярна кератоза	N	true	disability		false	false	false	0.0	0.625	фоликулярна кератоза
китено	Adv	false		negative	false	false	false	0.0	0.0	китната|китения|китени|китеното|китен|китното|китена|китно|китеният|китените|китни|китният|китните|китената|китено|китна|китния
свободен човек	N	false			false	false	false	0.0	0.625	свободен човек
чревна непроходимост	N	false			false	false	false	0.0	0.625	чревна непроходимост
ювенилна амавротична идиотия	N	false			false	false	false	0.0	0.625	ювенилна амавротична идиотия
невротичен	A	false			false	false	false	0.0	0.75	невротичен|невротични|невротичната|невротичния|невротично|невротичното|невротичният|невротичните|невротична
неелегантен	A	false			false	false	false	0.625	0.125	неелегантната|неелегантен|неелегантния|неелегантни|неелегантно|неелегантният|неелегантните|неелегантното|неелегантна
кръвосмразяващ	A	false			false	false	false	0.25	0.625	кръвосмразяващ
нечовечност	N	false			false	false	false	0.625	0.25	нечовечност|нечовечността
далавераджия	N	false		negative	true	false	true	0.0	0.0	далавераджии|далавераджиите|далавераджията|далавераджия
Болест на Крон	N	true	disability		false	false	false	0.0	0.625	
девалвиран	A	false			false	false	false	0.0	0.875	девалвиран
